Entity Name,Fiscal Year,Total Expenditures,Estimated Population,Expenditures Per Capita
Sausalito,2007,13783166,7454,1849
Sausalito,2006,14871329,7394,2011
Sausalito,2005,15449362,7374,2095
Sausalito,2004,15058849,7331,2054
Sausalito,2003,13531691,7358,1839
Scotts Valley,2021,16445499,12407,1326
Scotts Valley,2020,19595451,11693,1676
Scotts Valley,2019,18596409,12082,1539
Scotts Valley,2018,19850163,12195,1628
Scotts Valley,2017,18046103,12163,1484
Scotts Valley,2016,14759448,12143,1215
Scotts Valley,2015,14962111,11928,1254
Scotts Valley,2014,18491418,11954,1547
Scotts Valley,2013,15407464,11678,1319
Scotts Valley,2012,12641348,11641,1086
Scotts Valley,2011,12264506,11640,1054
Scotts Valley,2010,12540937,11903,1054
Scotts Valley,2009,12981817,11764,1104
Scotts Valley,2008,11604064,11697,992
Scotts Valley,2007,15334493,11615,1320
Scotts Valley,2006,11722647,11606,1010
Scotts Valley,2005,11164185,11571,965
Scotts Valley,2004,14214495,11598,1226
Scotts Valley,2003,12838735,11625,1104
Seal Beach,2021,51085368,25002,2043
Seal Beach,2020,47075141,24992,1884
Seal Beach,2019,50139357,25073,2000
Seal Beach,2018,43160611,25984,1661
Seal Beach,2017,41595027,24890,1671
Seal Beach,2016,39077699,25078,1558
Seal Beach,2015,43747449,24684,1772
Seal Beach,2014,40460834,24591,1645
Seal Beach,2013,40505317,24487,1654
Seal Beach,2012,42536214,24354,1747
Seal Beach,2011,44026687,24215,1818
Seal Beach,2010,42431510,26010,1631
Seal Beach,2009,41952978,25913,1619
Seal Beach,2008,44485073,25986,1712
Seal Beach,2007,34360803,25962,1324
Seal Beach,2006,30850144,25298,1219
Seal Beach,2005,29182649,25334,1152
Seal Beach,2004,28437263,24964,1139
Seal Beach,2003,24071365,24921,966
Seaside,2021,50581605,31113,1626
Seaside,2020,46013283,33537,1372
Seaside,2019,43268735,33776,1281
Seaside,2018,44983942,34270,1313
Seaside,2017,36712460,34165,1075
Seaside,2016,31372289,34071,921
Seaside,2015,30668617,33672,911
Seaside,2014,26745060,33534,798
Seaside,2013,26094423,33312,783
Seaside,2012,27098505,33160,817
Seaside,2011,27614896,33075,835
Seaside,2010,27027643,34628,781
Seaside,2009,30229737,34240,883
Seaside,2008,31858095,34194,932
Seaside,2007,34154734,34641,986
Seaside,2006,21113091,34454,613
Seaside,2005,20477020,34918,586
Seaside,2004,23294200,33304,699
Seaside,2003,19674384,33461,588
Sebastopol,2021,18652105,7520,2480
Sebastopol,2020,17559688,7745,2267
Sebastopol,2019,16693830,7885,2117
Sebastopol,2018,16824229,7786,2161
Sebastopol,2017,16699635,7579,2203
Sebastopol,2016,14821883,7527,1969
Sebastopol,2015,12753354,7507,1699
Sebastopol,2014,12183507,7440,1638
Sebastopol,2013,10447301,7445,1403
Sebastopol,2012,11629252,7405,1570
Sebastopol,2011,12635761,7423,1702
Sebastopol,2010,13256753,7943,1669
Sebastopol,2009,13316325,7734,1722
Sebastopol,2008,13755065,7714,1783
Sebastopol,2007,9647601,7760,1243
Sebastopol,2006,9883696,7753,1275
Sebastopol,2005,9048792,7794,1161
Sebastopol,2004,8300912,7740,1072
Sebastopol,2003,8801001,7811,1127
Selma,2021,31529577,24702,1276
Selma,2020,35735559,24436,1462
Selma,2019,25656895,25045,1024
Selma,2018,25299379,24742,1023
Selma,2017,21052494,25156,837
Selma,2016,23637048,24844,951
Selma,2015,16502814,23912,690
Selma,2014,16471230,23977,687
Selma,2013,17250214,23799,725
Selma,2012,15517972,23687,655
Selma,2011,19076407,23395,815
Selma,2010,16256059,23435,694
Selma,2009,16694344,23301,716
Selma,2008,17761148,23284,763
Selma,2007,18415703,23194,794
Selma,2006,15410274,22931,672
Selma,2005,14005009,22411,625
Selma,2004,12072227,21781,554
Selma,2003,14243635,20902,681
Shafter,2021,50631545,19950,2538
Shafter,2020,63113362,20441,3088
Shafter,2019,61983866,20886,2968
Shafter,2018,58049437,19271,3012
Shafter,2017,51104777,18868,2709
Shafter,2016,49255799,18048,2729
Shafter,2015,61701745,17970,3434
Shafter,2014,47918377,17461,2744
Shafter,2013,28845146,17029,1694
Shafter,2012,28250886,16928,1669
Shafter,2011,34128477,17283,1975
Shafter,2010,36026201,16208,2223
Shafter,2009,31915265,15812,2018
Shafter,2008,52428258,15609,3359
Shafter,2007,28411899,14982,1896
Shafter,2006,25498353,14501,1758
Shafter,2005,20728254,14113,1469
Shafter,2004,19511982,13692,1425
Shafter,2003,19109321,13343,1432
Shasta Lake,2021,40384663,10318,3914
Shasta Lake,2020,50464831,10657,4735
Shasta Lake,2019,39256139,10275,3821
Shasta Lake,2018,42225179,10143,4163
Shasta Lake,2017,35625286,10386,3430
Shasta Lake,2016,38673360,10523,3675
Shasta Lake,2015,31309373,10020,3125
Shasta Lake,2014,32279639,10128,3187
Shasta Lake,2013,29411102,10100,2912
Shasta Lake,2012,25937618,10077,2574
Shasta Lake,2011,27425610,10125,2709
Shasta Lake,2010,29677166,10294,2883
Shasta Lake,2009,32141123,10269,3130
Shasta Lake,2008,29881808,10279,2907
Shasta Lake,2007,24887944,10293,2418
Shasta Lake,2006,25188672,10325,2440
Shasta Lake,2005,46078689,10204,4516
Shasta Lake,2004,20910537,10033,2084
Shasta Lake,2003,18680651,9730,1920
Sierra Madre,2021,25711345,10959,2346
Sierra Madre,2020,21851022,10816,2020
Sierra Madre,2019,26507593,11135,2381
Sierra Madre,2018,22667611,10986,2063
Sierra Madre,2017,21426037,11010,1946
Sierra Madre,2016,17125810,11013,1555
Sierra Madre,2015,16707295,11133,1501
Sierra Madre,2014,15964859,11094,1439
Sierra Madre,2013,15227205,11023,1381
Sierra Madre,2012,15557292,10963,1419
Sierra Madre,2011,16088822,10948,1470
Sierra Madre,2010,13952933,11099,1257
Sierra Madre,2009,13155685,11083,1187
Sierra Madre,2008,16507117,11116,1485
Sierra Madre,2007,13788358,11039,1249
Sierra Madre,2006,9676881,11010,879
Signal Hill,2021,30424878,11702,2600
Signal Hill,2020,29761492,11712,2541
Signal Hill,2019,50214909,11795,4257
Signal Hill,2018,38083678,11749,3241
Signal Hill,2017,34216631,11609,2947
Signal Hill,2016,33140633,11673,2839
Signal Hill,2015,31949146,11585,2758
Signal Hill,2014,25251556,11411,2213
Signal Hill,2013,22398824,11218,1997
Signal Hill,2012,23078770,11129,2074
Signal Hill,2011,21452922,11072,1938
Signal Hill,2010,22087261,11465,1926
Signal Hill,2009,24079081,11430,2107
Signal Hill,2008,22313166,11402,1957
Signal Hill,2007,24045964,11229,2141
Signal Hill,2006,21772028,11089,1963
Signal Hill,2005,21283721,10951,1944
Signal Hill,2004,21613368,10631,2033
Signal Hill,2003,20405907,10284,1984
Simi Valley,2021,172006079,126478,1360
Simi Valley,2020,173330592,125115,1385
Simi Valley,2019,163455787,127716,1280
Simi Valley,2018,115602095,128760,898
Simi Valley,2017,114512546,127309,899
Simi Valley,2016,91258737,127167,718
Simi Valley,2015,116319297,126483,920
Simi Valley,2014,92952277,126305,736
Simi Valley,2013,91237637,125558,727
Simi Valley,2012,81642202,125317,651
Simi Valley,2011,86136017,125026,689
Simi Valley,2010,85355308,126902,673
Simi Valley,2009,93799989,125814,746
Simi Valley,2008,94064500,125657,749
Simi Valley,2007,92754059,124524,745
Simi Valley,2006,110798809,122708,903
Simi Valley,2005,87250545,121427,719
Simi Valley,2004,73893525,118793,622
Simi Valley,2003,65273113,117671,555
Solana Beach,2021,33143715,12909,2567
Solana Beach,2020,30737623,13838,2221
Solana Beach,2019,35591956,13933,2555
Solana Beach,2018,25349215,13938,1819
Solana Beach,2017,23044606,13527,1704
Solana Beach,2016,24540874,13494,1819
Solana Beach,2015,22653390,13104,1729
Solana Beach,2014,23261050,13099,1776
Solana Beach,2013,26433549,12987,2035
Solana Beach,2012,28110220,13000,2162
Solana Beach,2011,23731094,12945,1833
Solana Beach,2010,22763632,13783,1652
Solana Beach,2009,23736985,13547,1752
Solana Beach,2008,23910140,13500,1771
Solana Beach,2007,25713095,13418,1916
Solana Beach,2006,17753769,13327,1332
Solana Beach,2005,21268374,13400,1587
Solana Beach,2004,15724931,13431,1171
Solana Beach,2003,15779995,13329,1184
Soledad,2021,24925511,26316,947
Soledad,2020,22225957,25301,878
Soledad,2019,23516696,26079,902
Soledad,2018,21964858,26246,837
Soledad,2017,21367137,26065,820
Soledad,2016,18811588,25556,736
Soledad,2015,18740025,24540,764
Soledad,2014,14667186,24997,587
Soledad,2013,16448627,25430,647
Soledad,2012,16492296,26239,629
Soledad,2011,22160749,26313,842
Soledad,2010,24637057,27929,882
Soledad,2009,58695288,28050,2093
Soledad,2008,14796770,27905,530
Soledad,2007,13733100,28361,484
Soledad,2006,15248230,28075,543
Soledad,2005,15600855,27316,571
Soledad,2004,11912559,26203,455
Soledad,2003,9472324,24201,391
Solvang,2021,17040867,5858,2909
Solvang,2020,18458036,5562,3319
Solvang,2019,17804487,5822,3058
Solvang,2018,15932593,5771,2761
Solvang,2017,15658949,5593,2800
Solvang,2016,14857183,5451,2726
Solvang,2015,15711076,5489,2862
Solvang,2014,14538860,5363,2711
Solvang,2013,13726097,5292,2594
Solvang,2012,13905848,5281,2633
Solvang,2011,13322688,5289,2519
Solvang,2010,13560561,5487,2471
Solvang,2009,14310100,5446,2628
Solvang,2008,14916488,5555,2685
Solvang,2007,14806468,5495,2695
Solvang,2006,12098392,5369,2253
Solvang,2005,10659619,5429,1963
Solvang,2004,12024116,5434,2213
Solvang,2003,11605436,5438,2134
Sonoma,2021,24693569,10755,2296
Sonoma,2020,25406469,11050,2299
Sonoma,2019,23043054,11556,1994
Sonoma,2018,23778675,11390,2088
Sonoma,2017,22293707,10989,2029
Sonoma,2016,23250930,10865,2140
Sonoma,2015,21941158,10933,2007
Sonoma,2014,23032034,10801,2132
Sonoma,2013,21344638,10731,1989
Sonoma,2012,16632927,10665,1560
Sonoma,2011,17673724,10711,1650
Sonoma,2010,18222455,10078,1808
Sonoma,2009,17324848,9970,1738
Sonoma,2008,11958003,9943,1203
Sonoma,2007,16808987,9945,1690
Sonoma,2006,16998741,9893,1718
Sonoma,2005,15401837,9834,1566
Sonoma,2004,13297613,9686,1373
Sonoma,2003,13603374,9460,1438
Sonora,2021,8678489,5121,1695
Sonora,2020,8057751,4717,1708
Sonora,2019,7611894,4877,1561
Sonora,2018,8830868,4890,1806
Sonora,2017,8924299,4871,1832
Sonora,2016,8934595,4892,1826
Sonora,2015,10155966,4879,2082
Sonora,2014,6095348,4789,1273
Sonora,2013,5720228,4847,1180
Sonora,2012,5699889,4788,1190
Sonora,2011,7925478,4913,1613
Sonora,2010,7507760,4672,1607
Sonora,2009,7968404,4666,1708
Sonora,2008,7350345,4698,1565
Sonora,2007,8034795,4750,1692
Sonora,2006,6500228,4804,1353
Sonora,2005,5559160,4573,1216
Sonora,2004,4357763,4653,937
Sonora,2003,4962332,4605,1078
South El Monte,2021,19190158,19532,982
South El Monte,2020,17791776,21204,839
South El Monte,2019,17510548,21293,822
South El Monte,2018,17163692,20882,822
South El Monte,2017,18786849,20862,901
South El Monte,2016,18901818,20814,908
South El Monte,2015,17112674,20841,821
South El Monte,2014,14501968,20426,710
South El Monte,2013,13648331,20312,672
South El Monte,2012,12690378,20190,629
South El Monte,2011,13858158,20174,687
South El Monte,2010,13576886,22627,600
South El Monte,2009,14614070,22615,646
South El Monte,2008,13751874,22391,614
South El Monte,2007,12380428,22464,551
South El Monte,2006,12305530,22309,552
South El Monte,2005,10467257,22420,467
South El Monte,2004,10430764,22099,472
South El Monte,2003,10348016,21959,471
South Gate,2021,114298429,92783,1232
South Gate,2020,104143107,97003,1074
South Gate,2019,102788700,96777,1062
South Gate,2018,103577514,98133,1055
South Gate,2017,83353638,98633,845
South Gate,2016,75019567,99578,753
South Gate,2015,76703432,96547,794
South Gate,2014,67649732,96057,704
South Gate,2013,69561517,95115,731
South Gate,2012,76037397,94320,806
South Gate,2011,77264322,94666,816
South Gate,2010,75778066,101914,744
South Gate,2009,90518641,102770,881
South Gate,2008,92165720,102816,896
South Gate,2007,83363564,102233,815
South Gate,2006,68580754,101647,675
South Gate,2005,98543763,102165,965
South Gate,2004,63190972,101392,623
South Gate,2003,69715404,100297,695
South Lake Tahoe,2021,68353142,21508,3178
South Lake Tahoe,2020,67439443,22525,2994
South Lake Tahoe,2019,71963495,22800,3156
South Lake Tahoe,2018,63291946,21892,2891
South Lake Tahoe,2017,54877456,21024,2610
South Lake Tahoe,2016,48819996,20807,2346
South Lake Tahoe,2015,65825902,21738,3028
South Lake Tahoe,2014,71041393,21409,3318
South Lake Tahoe,2013,57507194,21498,2675
South Lake Tahoe,2012,52080195,21343,2440
South Lake Tahoe,2011,49151555,21557,2280
South Lake Tahoe,2010,47026311,24087,1952
South Lake Tahoe,2009,54156982,23896,2266
South Lake Tahoe,2008,44091010,23725,1858
South Lake Tahoe,2007,46832852,23704,1976
South Lake Tahoe,2006,38572465,23594,1635
South Lake Tahoe,2005,31200664,24059,1297
South Lake Tahoe,2004,30699534,23607,1300
South Lake Tahoe,2003,26672283,23863,1118
South Pasadena,2021,44936538,26849,1674
South Pasadena,2020,45296221,25458,1779
South Pasadena,2019,39880259,26245,1520
South Pasadena,2018,41792584,26047,1605
South Pasadena,2017,40651238,25992,1564
South Pasadena,2016,49115416,26028,1887
South Pasadena,2015,43079375,26174,1646
South Pasadena,2014,40995512,26011,1576
South Pasadena,2013,38798352,25857,1500
South Pasadena,2012,34699541,25725,1349
South Pasadena,2011,37821538,25692,1472
South Pasadena,2010,35750107,25881,1381
South Pasadena,2009,28381281,25832,1099
South Pasadena,2008,26851396,25792,1041
South Pasadena,2007,30193897,25824,1169
South Pasadena,2006,31056092,25674,1210
South Pasadena,2005,24440022,25789,948
South Pasadena,2004,21718120,25519,851
South Pasadena,2003,22415275,25226,889
South San Francisco,2021,262464282,65090,4032
South San Francisco,2020,207716638,67879,3060
South San Francisco,2019,193233377,67078,2881
South San Francisco,2018,169913365,67082,2533
South San Francisco,2017,152725138,65451,2333
South San Francisco,2016,125942657,64585,1950
South San Francisco,2015,115932365,66193,1751
South San Francisco,2014,113625218,65710,1729
South San Francisco,2013,121469172,65127,1865
South San Francisco,2012,114568182,64307,1782
South San Francisco,2011,103512752,64067,1616
South San Francisco,2010,97615920,65872,1482
South San Francisco,2009,106421187,65020,1637
South San Francisco,2008,111894965,63744,1755
South San Francisco,2007,105386202,62614,1683
South San Francisco,2006,81922935,61824,1325
South San Francisco,2005,79333144,61661,1287
South San Francisco,2004,89902056,60386,1489
South San Francisco,2003,88450775,60865,1453
St. Helena,2021,26443046,5521,4790
St. Helena,2020,24913473,6073,4102
St. Helena,2019,29221658,6133,4765
St. Helena,2018,21372756,6118,3493
St. Helena,2017,20353529,6033,3374
St. Helena,2016,20052620,6004,3340
St. Helena,2015,21115322,6065,3482
St. Helena,2014,21627764,5943,3639
St. Helena,2013,17438220,5854,2979
St. Helena,2012,15869956,5875,2701
St. Helena,2011,19610761,5849,3353
St. Helena,2010,24883270,6010,4140
St. Helena,2009,20847667,5960,3498
St. Helena,2008,19296316,5924,3257
St. Helena,2007,20658874,5993,3447
St. Helena,2006,20103072,5989,3357
St. Helena,2005,15510656,6006,2583
St. Helena,2004,12484670,5994,2083
St. Helena,2003,11802924,6041,1954
Stanton,2021,38262254,38284,999
Stanton,2020,45276336,39077,1159
Stanton,2019,33481971,39307,852
Stanton,2018,30420982,39470,771
Stanton,2017,24998631,39611,631
Stanton,2016,33372591,39751,840
Stanton,2015,24529659,39219,625
Stanton,2014,20060495,38963,515
Stanton,2013,21873635,38764,564
Stanton,2012,19057973,38498,495
Stanton,2011,19426922,38317,507
Stanton,2010,21282537,39799,535
Stanton,2009,24550953,39480,622
Stanton,2008,22274562,39276,567
Stanton,2007,19528291,38981,501
Stanton,2006,16886736,38761,436
Stanton,2005,17513262,38812,451
Stanton,2004,15952483,38614,413
Stanton,2003,15535190,38411,404
Stockton,2021,641701331,323884,1981
Stockton,2020,585720375,318522,1839
Stockton,2019,580952810,316410,1836
Stockton,2018,537629149,315103,1706
Stockton,2017,505215632,320554,1576
Stockton,2016,350886323,315592,1112
Stockton,2015,386441610,306999,1259
Stockton,2014,379269883,300899,1260
Stockton,2013,328541522,296344,1109
Stockton,2012,385799480,295707,1305
Stockton,2011,391343600,293515,1333
Stockton,2010,430924677,292133,1475
Stockton,2009,352376555,290409,1213
Stockton,2008,419635397,289927,1447
Stockton,2007,332796216,289789,1148
Stockton,2006,330466035,286041,1155
Stockton,2005,358955516,279513,1284
Stockton,2004,310778791,269147,1155
Stockton,2003,268578693,261253,1028
Suisun City,2021,30393252,29266,1039
Suisun City,2020,34768639,29119,1194
Suisun City,2019,28627356,29447,972
Suisun City,2018,24027442,29192,823
Suisun City,2017,21452040,29295,732
Suisun City,2016,20477464,29091,704
Suisun City,2015,18599276,28888,644
Suisun City,2014,17291461,28549,606
Suisun City,2013,19562749,28234,693
Suisun City,2012,24945095,27978,892
Suisun City,2011,19087172,28212,677
Suisun City,2010,21777514,28962,752
Suisun City,2009,27692222,28856,960
Suisun City,2008,19794956,28193,702
Suisun City,2007,18643973,27980,666
Suisun City,2006,16381149,27748,590
Suisun City,2005,17886700,27716,645
Suisun City,2004,20105635,27416,733
Suisun City,2003,16146239,26869,601
Sunnyvale,2021,599124396,155326,3857
Sunnyvale,2020,545400868,156503,3485
Sunnyvale,2019,489635416,155567,3147
Sunnyvale,2018,476934199,153389,3109
Sunnyvale,2017,438341563,149831,2926
Sunnyvale,2016,322808570,148372,2176
Sunnyvale,2015,312780731,148028,2113
Sunnyvale,2014,318439525,147055,2165
Sunnyvale,2013,287232779,145973,1968
Sunnyvale,2012,278954767,142896,1952
Sunnyvale,2011,279043427,141099,1978
Sunnyvale,2010,276469337,140450,1968
Sunnyvale,2009,272557745,138826,1963
Sunnyvale,2008,256751910,137538,1867
Sunnyvale,2007,237194467,135721,1748
Sunnyvale,2006,226610039,133544,1697
Sunnyvale,2005,218382510,133086,1641
Sunnyvale,2004,215853538,131709,1639
Sunnyvale,2003,228979010,132501,1728
Susanville,2021,15738323,14514,1084
Susanville,2020,22620032,13717,1649
Susanville,2019,17308807,15008,1153
Susanville,2018,16771317,14954,1122
Susanville,2017,17360177,15046,1154
Susanville,2016,14978661,14614,1025
Susanville,2015,13685378,15509,882
Susanville,2014,13447893,15832,849
Susanville,2013,13965881,15978,874
Susanville,2012,14487766,16794,863
Susanville,2011,46518725,17554,2650
Susanville,2010,12086453,17431,693
Susanville,2009,13843663,17402,796
Susanville,2008,13055311,17570,743
Susanville,2007,13034642,18138,719
Susanville,2006,14254167,18337,777
Susanville,2005,12384822,18324,676
Susanville,2004,11370905,18099,628
Susanville,2003,12008322,17886,671
Sutter Creek,2021,3412467,2640,1293
Sutter Creek,2020,3693356,2470,1495
Sutter Creek,2019,4403254,2559,1721
Sutter Creek,2018,2992428,2479,1207
Sutter Creek,2017,5046599,2582,1955
Sutter Creek,2016,3040359,2588,1175
Sutter Creek,2015,3311243,2457,1348
Sutter Creek,2014,3456426,2442,1415
Sutter Creek,2013,5048481,2484,2032
Sutter Creek,2012,3710604,2478,1497
Sutter Creek,2011,2901523,2522,1150
Sutter Creek,2010,3559061,2666,1335
Sutter Creek,2009,4598936,2681,1715
Sutter Creek,2008,6179305,2902,2129
